SubjID,Referentiality,Gender_Status,Group,Anteriority,Baseline,Critical,diff_score
214,Referential,Gendered,Binary,FrontoCentral,-0.05750000000000002,-1.1265,-1.069
214,Referential,Gendered,Binary,Parietal,1.4772500000000002,-0.568,-2.0452500000000002
214,Referential,NonGendered,Binary,Central,-2.414,-1.08525,1.32875
214,Referential,NonGendered,Binary,CentroParietal,-1.41675,-0.7192500000000001,0.6974999999999999
214,Referential,NonGendered,Binary,Frontal,-3.0305,-1.563,1.4675
214,Referential,NonGendered,Binary,FrontoCentral,-2.831,-1.80625,1.02475
214,Referential,NonGendered,Binary,Parietal,-0.32575000000000004,-0.34525,-0.019499999999999962
215,NonReferential,Gendered,Binary,Central,-0.036250000000000025,-1.7145000000000001,-1.67825
215,NonReferential,Gendered,Binary,CentroParietal,-0.31975,-1.08725,-0.7675000000000001
215,NonReferential,Gendered,Binary,Frontal,-0.44,-3.36,-2.92
215,NonReferential,Gendered,Binary,FrontoCentral,-0.10250000000000005,-2.4162500000000002,-2.31375
215,NonReferential,Gendered,Binary,Parietal,-0.59875,-0.39175000000000004,0.20699999999999996
215,NonReferential,NonGendered,Binary,Central,-2.44075,-4.55525,-2.1145
215,NonReferential,NonGendered,Binary,CentroParietal,-2.61125,-3.19675,-0.5855000000000001
215,NonReferential,NonGendered,Binary,Frontal,-1.40675,-5.4342500000000005,-4.027500000000001
215,NonReferential,NonGendered,Binary,FrontoCentral,-2.0145,-5.309,-3.2945
215,NonReferential,NonGendered,Binary,Parietal,-2.11975,-2.03225,0.08749999999999991
215,Referential,Gendered,Binary,Central,-1.8664999999999998,-0.93675,0.9297499999999999
215,Referential,Gendered,Binary,CentroParietal,-1.2755,-0.57375,0.7017500000000001
215,Referential,Gendered,Binary,Frontal,-2.70575,-1.77775,0.9280000000000002
215,Referential,Gendered,Binary,FrontoCentral,-2.20775,-1.277,0.93075
215,Referential,Gendered,Binary,Parietal,-0.72125,-0.56325,0.15799999999999992
215,Referential,NonGendered,Binary,Central,-0.08500000000000005,-3.1552499999999997,-3.0702499999999997
215,Referential,NonGendered,Binary,CentroParietal,0.791,-2.71875,-3.50975
215,Referential,NonGendered,Binary,Frontal,-2.08675,-2.7127499999999998,-0.6259999999999999
215,Referential,NonGendered,Binary,FrontoCentral,-1.33,-3.0885,-1.7584999999999997
215,Referential,NonGendered,Binary,Parietal,1.04925,-1.8989999999999998,-2.94825
216,NonReferential,Gendered,Binary,Central,0.9602499999999999,0.45799999999999996,-0.50225
216,NonReferential,Gendered,Binary,CentroParietal,0.81725,1.04925,0.23199999999999998
216,NonReferential,Gendered,Binary,Frontal,1.5085,-0.63575,-2.14425
216,NonReferential,Gendered,Binary,FrontoCentral,1.073,0.02675000000000001,-1.04625
216,NonReferential,Gendered,Binary,Parietal,0.11875000000000002,1.13675,1.0179999999999998
216,NonReferential,NonGendered,Binary,Central,1.361,-0.5014999999999998,-1.8624999999999998
216,NonReferential,NonGendered,Binary,CentroParietal,1.09875,-0.09300000000000003,-1.1917499999999999
216,NonReferential,NonGendered,Binary,Frontal,2.0717499999999998,-0.6905,-2.76225
216,NonReferential,NonGendered,Binary,FrontoCentral,1.58325,-0.96675,-2.55
216,NonReferential,NonGendered,Binary,Parietal,0.905,0.17425000000000007,-0.73075
216,Referential,Gendered,Binary,Central,-0.25325000000000003,0.015249999999999986,0.2685
216,Referential,Gendered,Binary,CentroParietal,-0.094,0.05500000000000005,0.14900000000000005
216,Referential,Gendered,Binary,Frontal,1.01925,0.2835,-0.73575
216,Referential,Gendered,Binary,FrontoCentral,0.226,0.15174999999999994,-0.07425000000000007
216,Referential,Gendered,Binary,Parietal,-1.05625,-0.10099999999999995,0.9552499999999999
216,Referential,NonGendered,Binary,Central,0.32524999999999993,0.08799999999999997,-0.23724999999999996
216,Referential,NonGendered,Binary,CentroParietal,0.6795,-0.11475,-0.79425
216,Referential,NonGendered,Binary,Frontal,0.8015000000000001,1.027,0.2254999999999998
216,Referential,NonGendered,Binary,FrontoCentral,0.54125,0.572,0.030749999999999944
216,Referential,NonGendered,Binary,Parietal,0.353,0.15499999999999994,-0.19800000000000004
217,NonReferential,Gendered,Binary,Central,0.81625,-0.40625,-1.2225000000000001
217,NonReferential,Gendered,Binary,CentroParietal,0.6,-0.43299999999999994,-1.033
217,NonReferential,Gendered,Binary,Frontal,1.1195,-0.5865,-1.706
217,NonReferential,Gendered,Binary,FrontoCentral,0.762,-0.71475,-1.47675
217,NonReferential,Gendered,Binary,Parietal,0.9217500000000001,-0.7797499999999999,-1.7015
217,NonReferential,NonGendered,Binary,Central,1.03,-0.30375,-1.33375
217,NonReferential,NonGendered,Binary,CentroParietal,1.4589999999999999,-0.018250000000000016,-1.47725
217,NonReferential,NonGendered,Binary,Frontal,0.52425,1.21225,0.6880000000000001
217,NonReferential,NonGendered,Binary,FrontoCentral,0.72575,0.08725,-0.6385000000000001
