mlabel,value,chindex,chlabel,bini,binlabel,ERPset
mean_amp,-0.970,6,CP4,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.063,7,P8,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.480,8,C4,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.522,9,TP8,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.557,10,T8,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.008,11,P7,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.767,12,P3,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.965,13,CP3,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.986,14,CPZ,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.693,15,CZ,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.539,16,FC4,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.235,17,FT8,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.835,18,TP7,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.212,19,C3,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-4.151,20,FCZ,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-4.276,21,FZ,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.856,22,F4,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-1.304,23,F8,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.069,24,T7,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-0.537,25,FT7,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-2.129,26,FC3,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,-3.494,27,F3,72,Referential_Gendered_Critical_himself_herself,prost404_exp2_newbins.erp
mean_amp,0.429,1,O2,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,0.532,2,O1,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,0.579,3,OZ,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.081,4,PZ,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.300,5,P4,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.394,6,CP4,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.663,7,P8,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.130,8,C4,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.739,9,TP8,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.624,10,T8,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.607,11,P7,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.677,12,P3,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.735,13,CP3,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,0.354,14,CPZ,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,0.617,15,CZ,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.551,16,FC4,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,0.001,17,FT8,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-1.444,18,TP7,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.947,19,C3,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.219,20,FCZ,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.968,21,FZ,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.434,22,F4,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-0.127,23,F8,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-2.010,24,T7,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-2.748,25,FT7,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-1.814,26,FC3,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,-2.646,27,F3,73,NonReferential_NonGendered_Baseline_themselves,prost404_exp2_newbins.erp
mean_amp,1.805,1,O2,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,1.240,2,O1,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,1.749,3,OZ,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,2.530,4,PZ,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,2.189,5,P4,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,2.867,6,CP4,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,2.106,7,P8,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,2.873,8,C4,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,2.362,9,TP8,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,3.128,10,T8,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,-0.779,11,P7,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,0.914,12,P3,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,0.370,13,CP3,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
mean_amp,2.617,14,CPZ,74,NonReferential_NonGendered_Critical_themselves,prost404_exp2_newbins.erp
